MSSubClass,LotFrontage,LotArea,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,OverallCond,YearRemodAdd,RoofStyle,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,Fence,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
120,50.0,5119,0.6666666666666666,1.0,0.5,1.0,21,2,0.25,2,9,5,2000,1,8,1,60.0,0.75,0.5,2,1.0,0.6,0.75,1.0,1238,0,460,1,1.0,1,4,1709,0,1709,1,0,2,0,2,1,0.75,5,1.0,1,0.6,2,1999.0,1.0,2,506,0.6,0.6,1.0,97,65,0,0,0.7348754448398577,0,1,2008,1,0.75,328900
90,70.0,8393,1.0,1.0,0.75,1.0,12,2,0.9359070464767616,2,5,5,2005,1,8,1,122.0,0.5,0.5,1,0.6,0.6,0.25,0.3333333333333333,528,0,1098,1,1.0,1,4,1712,0,1712,0,0,2,0,4,2,0.5,8,1.0,0,0.6922077922077988,2,2005.0,1.0,2,588,0.6,0.6,1.0,272,54,0,0,0.7348754448398577,0,6,2006,8,0.25,145000
50,59.0,16466,0.6666666666666666,1.0,1.0,1.0,7,2,1.0,0,5,7,1955,1,8,2,0.0,0.5,0.75,2,0.6,0.6,0.25,0.16666666666666666,0,0,816,1,0.5,1,4,872,521,1393,0,0,1,1,3,1,0.5,8,1.0,0,0.6922077922077988,2,1955.0,0.3333333333333333,1,300,0.6,0.6,1.0,121,0,0,265,0.7348754448398577,0,4,2008,8,1.0,135500
50,60.0,8064,1.0,1.0,0.75,1.0,12,0,1.0,0,5,7,2006,1,8,2,0.0,0.5,0.75,1,0.6,0.6,0.5,0.16666666666666666,0,0,672,1,1.0,1,4,672,252,924,0,0,1,0,3,1,0.5,6,1.0,1,0.2,6,2003.0,0.3333333333333333,2,576,0.6,0.6,1.0,0,0,0,0,0.75,2000,7,2007,8,1.0,122900
60,70.0,11184,1.0,1.0,1.0,1.0,19,2,1.0,5,6,5,1978,3,6,1,92.0,0.5,0.5,1,0.6,0.6,0.25,0.3333333333333333,226,500,192,1,0.75,1,4,918,765,1683,0,0,2,1,3,1,0.5,7,1.0,1,0.6,2,1978.0,0.6666666666666666,2,440,0.6,0.6,1.0,243,0,0,0,0.7348754448398577,0,7,2009,8,1.0,172500
20,70.0,8414,1.0,1.0,1.0,1.0,19,2,1.0,2,6,8,2003,3,6,2,0.0,0.5,0.5,1,0.6,0.6,0.25,1.0,663,0,396,1,0.5,1,4,1068,0,1068,0,1,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1963.0,0.6666666666666666,1,264,0.6,0.6,1.0,192,0,0,0,0.75,0,2,2006,8,1.0,154500
20,70.04995836802665,13284,1.0,1.0,1.0,1.0,19,4,1.0,2,5,5,1954,1,10,2,0.0,0.5,0.5,2,0.8,0.6,0.5,0.6666666666666666,1064,0,319,1,0.5,1,4,1383,0,1383,1,0,1,0,3,1,0.5,6,1.0,1,0.8,2,1954.0,0.3333333333333333,1,354,0.6,0.6,1.0,511,116,0,0,1.0,0,6,2008,8,1.0,165000
90,64.0,7018,1.0,0.6666666666666666,1.0,1.0,20,2,0.9359070464767616,2,5,5,1979,1,10,2,0.0,0.5,0.5,3,0.7159522136331681,0.6022487702038073,0.4184247538677918,0.6063480908877932,0,0,0,1,0.5,1,4,1535,0,1535,0,0,2,0,4,2,0.5,8,1.0,0,0.6922077922077988,2,1979.0,0.3333333333333333,2,400,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,6,2009,8,0.5,118858
60,71.0,7056,1.0,1.0,1.0,1.0,12,2,1.0,5,6,5,1963,3,6,1,415.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,400,0,380,1,0.5,1,4,983,813,1796,1,0,1,1,4,1,0.5,8,1.0,1,0.6,2,1963.0,0.6666666666666666,2,483,0.6,0.6,1.0,0,50,0,0,0.7348754448398577,0,10,2008,8,1.0,140000
30,50.0,8765,1.0,1.0,1.0,1.0,9,2,1.0,2,4,6,1950,1,14,2,0.0,0.5,0.5,0,0.6,0.6,0.25,0.8333333333333334,285,0,666,1,1.0,0,4,951,0,951,0,0,1,0,2,1,0.5,6,1.0,0,0.6922077922077988,6,1936.0,0.3333333333333333,1,327,0.6,0.6,1.0,0,28,0,0,0.7348754448398577,0,4,2006,8,0.75,106500
90,64.0,7018,1.0,1.0,1.0,1.0,20,1,0.9359070464767616,5,5,5,1979,1,10,2,0.0,0.5,0.5,3,0.7159522136331681,0.6022487702038073,0.4184247538677918,0.6063480908877932,0,0,0,1,0.5,1,4,1120,1120,2240,0,0,2,0,6,2,0.5,12,1.0,0,0.6922077922077988,6,1979.0,0.3333333333333333,2,528,0.6,0.6,1.0,154,0,0,0,0.7348754448398577,0,6,2009,8,0.5,142953
20,65.0,6993,1.0,1.0,1.0,1.0,19,1,1.0,2,5,7,1994,1,10,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,465,0,447,1,0.5,1,4,1236,0,1236,0,0,1,0,3,1,0.5,6,1.0,1,0.6,2,1961.0,0.3333333333333333,1,288,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,6,2006,8,1.0,135000
20,70.04995836802665,7340,0.6666666666666666,1.0,1.0,1.0,12,2,1.0,2,4,6,1971,1,6,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,322,0,536,1,0.5,1,4,858,0,858,0,0,1,0,2,1,0.5,4,1.0,0,0.6922077922077988,6,1979.0,0.3333333333333333,1,684,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,6,2007,8,1.0,110000
20,64.0,8712,0.6666666666666666,1.0,1.0,1.0,12,2,1.0,2,5,7,2000,3,8,2,0.0,0.5,0.75,1,0.6,0.6,0.5,0.6666666666666666,860,0,132,1,0.5,1,4,1306,0,1306,1,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,6,1968.0,0.3333333333333333,1,756,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,5,2009,8,1.0,153000
60,63.0,7875,1.0,1.0,1.0,1.0,8,2,1.0,5,7,5,2003,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,783,1,1.0,1,4,807,702,1509,0,0,2,1,3,1,0.75,8,1.0,1,0.8,2,2003.0,1.0,2,393,0.6,0.6,1.0,0,75,0,0,0.7348754448398577,0,7,2006,8,1.0,180000
20,50.0,14859,0.6666666666666666,0.3333333333333333,0.5,1.0,8,2,1.0,2,7,5,2006,3,13,1,27.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,1670,1,1.0,1,4,1670,0,1670,0,0,2,0,3,1,0.75,7,1.0,1,0.8,2,2006.0,0.6666666666666666,3,690,0.6,0.6,1.0,144,60,0,0,0.7348754448398577,0,8,2006,6,0.0,240000
20,70.04995836802665,6173,0.6666666666666666,1.0,1.0,1.0,19,2,1.0,2,5,6,1967,1,14,1,75.0,0.5,0.5,1,0.6,0.6,0.25,1.0,599,0,277,1,0.5,1,4,902,0,902,0,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1967.0,0.3333333333333333,1,288,0.6,0.6,1.0,0,0,0,0,0.75,0,8,2007,8,1.0,125500
20,80.0,9920,1.0,1.0,1.0,1.0,12,2,1.0,2,5,5,1954,1,6,3,110.0,0.5,0.5,1,0.6,0.6,0.25,0.5,354,290,412,1,0.5,1,4,1063,0,1063,1,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1954.0,0.6666666666666666,1,280,0.6,0.6,1.0,0,0,164,0,0.75,0,2,2010,8,1.0,128000
20,116.0,13501,0.6666666666666666,1.0,0.75,1.0,21,2,1.0,2,8,5,2006,1,13,3,208.0,0.75,0.5,2,0.8,0.6,0.25,1.0,63,0,1560,1,1.0,1,4,1636,0,1636,1,0,2,0,3,1,0.75,8,1.0,1,0.8,2,2006.0,0.6666666666666666,3,865,0.6,0.6,1.0,0,60,0,0,0.7348754448398577,0,6,2007,8,1.0,255000
20,70.04995836802665,8885,0.6666666666666666,0.0,1.0,0.5,11,2,1.0,2,5,5,1983,1,6,2,0.0,0.5,0.5,1,0.8,0.6,0.75,0.6666666666666666,301,324,239,1,0.5,1,4,902,0,902,1,0,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,2,1983.0,0.3333333333333333,2,484,0.6,0.6,1.0,164,0,0,0,0.75,0,6,2006,8,1.0,131000
60,149.0,12589,0.3333333333333333,1.0,1.0,1.0,8,2,1.0,5,6,5,2005,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,742,1,1.0,1,4,742,742,1484,0,0,2,1,3,1,0.75,8,1.0,1,0.8,2,2005.0,1.0,2,390,0.6,0.6,1.0,36,24,0,0,0.7348754448398577,0,6,2009,8,1.0,174000
90,80.0,11600,1.0,1.0,0.75,1.0,12,1,0.9359070464767616,5,5,5,1960,1,8,1,361.0,0.5,0.5,1,0.6,0.6,0.25,0.5,443,0,662,1,0.5,1,0,1105,1169,2274,0,0,2,0,5,2,0.5,12,1.0,0,0.6922077922077988,6,1960.0,0.3333333333333333,2,480,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,1,2010,8,1.0,154300
20,70.04995836802665,9286,0.6666666666666666,1.0,0.5,0.5,5,2,1.0,2,5,7,1989,1,10,2,0.0,0.5,0.5,1,0.8,0.8,0.75,0.8333333333333334,196,0,1072,1,0.5,1,4,1268,0,1268,0,0,1,1,3,1,0.75,5,1.0,0,0.6922077922077988,6,1978.0,0.3333333333333333,1,252,0.6,0.6,1.0,173,0,0,0,0.7348754448398577,0,10,2009,8,1.0,143500
30,51.0,6120,1.0,1.0,1.0,1.0,3,2,1.0,2,5,7,1950,1,8,2,0.0,0.5,0.5,0,0.6,0.6,0.25,0.5,489,0,279,1,0.5,0,4,1015,0,1015,0,0,1,0,3,1,0.5,6,0.8571428571428571,0,0.6922077922077988,6,1925.0,0.3333333333333333,1,450,0.6,0.6,1.0,0,0,112,120,0.75,620,7,2006,8,0.75,88000
90,82.0,6270,1.0,0.3333333333333333,1.0,1.0,6,2,0.9359070464767616,5,5,6,1950,1,8,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,284,0,717,1,0.5,0,0,1001,1001,2002,0,0,2,0,4,2,0.5,8,1.0,0,0.6922077922077988,1,1949.0,0.3333333333333333,3,871,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,8,2007,8,1.0,145000
160,30.0,3000,1.0,1.0,1.0,1.0,21,2,0.25,5,6,5,2009,1,13,3,76.0,0.75,0.5,2,0.8,0.6,0.75,1.0,294,0,318,1,1.0,1,4,612,612,1224,0,0,2,1,2,1,0.75,4,1.0,0,0.6922077922077988,6,2009.0,0.6666666666666666,2,528,0.6,0.6,1.0,0,234,0,0,0.7348754448398577,0,6,2009,6,0.0,173733
160,21.0,2001,1.0,1.0,1.0,1.0,10,2,0.9359070464767616,5,4,5,1970,1,5,1,80.0,0.5,0.5,1,0.6,0.6,0.25,0.16666666666666666,0,0,546,1,0.25,1,4,546,546,1092,0,0,1,1,3,1,0.5,6,1.0,0,0.6922077922077988,2,1970.0,0.3333333333333333,1,286,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,1,2007,8,1.0,75000
20,50.0,9000,1.0,1.0,1.0,1.0,9,2,1.0,2,2,3,1950,1,0,2,0.0,0.5,0.5,1,0.6,0.6,0.75,0.6666666666666666,50,0,430,1,0.5,0,0,480,0,480,1,0,0,0,1,1,0.5,4,1.0,0,0.6922077922077988,6,1958.0,0.3333333333333333,1,308,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,10,2006,8,0.75,35311
20,70.04995836802665,17140,1.0,1.0,1.0,1.0,7,2,1.0,2,4,6,1956,1,13,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,1059,0,75,1,1.0,1,0,1229,0,1229,0,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,2,1956.0,0.6666666666666666,1,284,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,4,2009,8,1.0,135000
20,87.0,11029,0.6666666666666666,1.0,0.75,1.0,12,2,1.0,2,6,8,2002,3,8,2,0.0,1.0,0.5,1,0.8,0.6,0.25,0.8333333333333334,528,411,245,1,1.0,1,4,1414,0,1414,1,0,1,0,3,1,0.5,6,0.8571428571428571,1,0.6,2,1990.0,0.3333333333333333,2,601,0.6,0.6,1.0,0,51,0,190,0.7348754448398577,0,5,2008,8,1.0,176500
60,70.0,8462,0.6666666666666666,1.0,1.0,1.0,20,2,1.0,5,6,5,1994,1,6,1,105.0,0.75,0.75,2,0.8,0.8,0.25,1.0,814,0,114,1,1.0,1,4,936,785,1721,0,1,2,1,3,1,0.75,7,1.0,0,0.6922077922077988,2,1994.0,0.6666666666666666,2,471,0.6,0.6,1.0,300,87,0,0,0.7348754448398577,0,7,2007,8,1.0,201000
90,67.0,8777,1.0,1.0,1.0,1.0,7,1,0.9359070464767616,0,5,7,2003,1,8,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,1084,0,188,1,0.75,1,4,1272,928,2200,2,0,2,2,4,2,0.5,9,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,0.0,0,70,0,0,1.0,0,9,2008,8,1.0,145900
20,65.0,10237,1.0,1.0,1.0,1.0,8,6,1.0,2,6,5,2006,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.25,1.0,28,0,1288,1,1.0,1,4,1316,0,1316,0,0,2,0,3,1,0.75,6,1.0,1,0.8,2,2005.0,1.0,2,397,0.6,0.6,1.0,100,0,0,0,0.7348754448398577,0,10,2006,6,0.0,169990
20,70.04995836802665,15611,0.6666666666666666,1.0,0.75,1.0,14,2,1.0,2,5,6,1977,1,13,2,0.0,0.5,0.5,2,0.8,0.6,0.75,0.8333333333333334,767,93,266,1,0.5,1,4,1126,0,1126,0,1,2,0,3,1,1.0,6,1.0,0,0.6922077922077988,2,1977.0,0.6666666666666666,2,540,0.6,0.6,1.0,180,0,0,0,0.7348754448398577,0,3,2008,8,0.75,175000
60,93.0,11999,1.0,1.0,1.0,1.0,16,2,1.0,5,8,5,2004,3,13,1,340.0,0.75,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,1181,1,1.0,1,4,1234,1140,2374,0,0,2,1,4,1,1.0,10,1.0,1,0.8,4,2003.0,1.0,3,656,0.6,0.6,1.0,104,100,0,0,0.7348754448398577,0,5,2007,8,1.0,285000
60,70.04995836802665,9900,1.0,1.0,1.0,1.0,14,1,1.0,5,7,5,1968,1,8,1,342.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,552,0,280,1,0.75,1,4,1098,880,1978,0,0,2,1,4,1,0.5,9,1.0,1,0.8,2,1968.0,0.6666666666666666,2,486,0.6,0.6,1.0,0,43,0,0,1.0,0,4,2008,8,1.0,176000
20,70.04995836802665,11838,1.0,1.0,1.0,1.0,5,2,1.0,2,8,5,2001,3,13,2,0.0,0.75,0.5,2,0.8,0.6,0.75,0.16666666666666666,0,0,1753,1,1.0,1,4,1788,0,1788,0,0,2,0,3,1,1.0,7,1.0,1,0.6,2,2001.0,0.6666666666666666,2,522,0.6,0.6,1.0,202,151,0,0,0.7348754448398577,0,6,2009,8,1.0,236500
60,70.04995836802665,13006,0.6666666666666666,1.0,0.75,1.0,8,2,1.0,5,7,5,1997,1,6,1,285.0,0.5,0.5,2,0.8,0.6,0.25,0.16666666666666666,0,0,964,1,0.75,1,4,993,1243,2236,0,0,2,1,4,1,0.75,8,1.0,1,0.6,4,1997.0,1.0,2,642,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,11,2006,8,1.0,222000
20,73.0,8925,0.6666666666666666,0.3333333333333333,1.0,1.0,23,2,1.0,2,8,5,2007,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.75,1.0,16,0,1450,1,1.0,1,4,1466,0,1466,0,0,2,0,3,1,0.75,7,1.0,0,0.6922077922077988,2,2007.0,1.0,3,610,0.6,0.6,1.0,100,18,0,0,0.7348754448398577,0,7,2009,8,1.0,201000
20,70.0,9100,1.0,1.0,1.0,1.0,12,2,1.0,2,5,6,1965,1,13,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,338,466,121,1,1.0,1,4,925,0,925,0,1,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,6,1965.0,0.3333333333333333,1,429,0.6,0.6,1.0,0,0,0,0,0.5,0,7,2009,8,1.0,117500
20,63.0,8487,1.0,1.0,0.25,1.0,5,2,1.0,2,7,5,2004,1,13,1,210.0,0.75,0.5,2,0.8,0.6,0.75,1.0,20,0,1480,1,1.0,1,4,1500,0,1500,0,0,2,0,3,1,0.75,6,1.0,0,0.6922077922077988,2,2004.0,0.6666666666666666,2,570,0.6,0.6,1.0,192,36,0,0,0.7348754448398577,0,8,2009,8,1.0,190000
30,52.0,5825,0.6666666666666666,1.0,1.0,1.0,3,2,1.0,2,4,5,1953,1,8,1,108.0,0.5,0.75,2,0.4,0.6,0.5,0.16666666666666666,0,0,600,1,0.75,1,4,747,0,747,0,0,1,0,1,1,0.5,5,1.0,0,0.6922077922077988,6,1953.0,0.3333333333333333,2,528,0.6,0.6,1.0,0,0,32,0,0.7348754448398577,0,6,2006,8,1.0,79900
20,67.0,10083,1.0,1.0,1.0,1.0,20,2,1.0,2,7,5,2003,1,13,-1,103.68526170798899,0.75,0.5,2,0.8,0.6,0.25,1.0,833,0,343,1,1.0,1,4,1200,0,1200,1,0,2,0,2,1,0.75,5,1.0,0,0.6922077922077988,2,2003.0,0.6666666666666666,2,555,0.6,0.6,1.0,0,41,0,0,0.7348754448398577,0,8,2009,8,1.0,184900
60,75.0,9675,1.0,1.0,1.0,1.0,21,2,1.0,5,7,5,2005,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.5,1.0,341,0,772,1,1.0,1,4,1113,858,1971,0,0,2,1,3,1,0.75,8,1.0,1,0.8,2,2005.0,0.6666666666666666,2,689,0.6,0.6,1.0,0,48,0,0,0.7348754448398577,0,2,2009,8,1.0,253000
60,73.0,8760,1.0,1.0,1.0,1.0,5,2,1.0,5,7,5,2006,1,13,2,0.0,0.75,0.5,2,0.8,0.8,0.5,1.0,464,0,927,1,1.0,1,4,1391,571,1962,0,0,2,1,3,1,0.75,7,1.0,0,0.6922077922077988,2,2006.0,0.6666666666666666,3,868,0.6,0.6,1.0,0,90,0,0,0.7348754448398577,0,8,2006,6,0.0,239799
70,70.04995836802665,24090,1.0,1.0,1.0,1.0,4,2,1.0,5,7,7,1950,1,8,2,0.0,0.5,0.75,1,0.6,0.6,0.5,0.16666666666666666,0,0,1032,1,1.0,1,4,1207,1196,2403,0,0,2,0,4,1,0.5,10,1.0,2,0.6,2,1940.0,0.3333333333333333,1,349,0.6,0.6,1.0,56,0,318,0,0.7348754448398577,0,6,2010,0,1.0,244400
90,55.0,12640,0.6666666666666666,1.0,1.0,1.0,11,2,0.9359070464767616,2,6,5,1976,1,10,2,0.0,0.5,0.5,1,0.6,0.6,1.0,0.5,936,396,396,1,0.5,1,4,1728,0,1728,0,0,2,0,4,2,0.5,8,1.0,0,0.6922077922077988,2,1976.0,0.3333333333333333,2,574,0.6,0.6,1.0,40,0,0,0,0.7348754448398577,0,7,2006,8,1.0,150900
90,42.0,7711,0.6666666666666666,1.0,1.0,1.0,7,2,0.9359070464767616,2,4,3,1977,1,8,2,0.0,0.5,0.5,2,0.8,0.6,1.0,1.0,1440,0,0,1,0.5,1,4,1440,0,1440,2,0,2,0,4,2,0.5,8,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,0.0,321,0,0,0,0.7348754448398577,0,8,2007,7,0.75,150000
90,100.0,25000,1.0,0.0,1.0,1.0,11,2,0.9359070464767616,2,5,4,1967,1,10,2,0.0,0.5,0.5,1,0.6,0.6,0.75,0.16666666666666666,0,0,1632,1,0.5,1,4,1632,0,1632,0,0,2,0,4,2,0.5,8,1.0,0,0.6922077922077988,2,1967.0,0.3333333333333333,2,576,0.6,0.6,0.5,0,0,0,0,0.7348754448398577,0,6,2007,8,1.0,143000
80,70.0,8163,1.0,1.0,1.0,1.0,12,2,1.0,7,5,6,1959,1,6,1,128.0,0.5,0.75,1,0.6,0.6,0.75,0.8333333333333334,748,294,102,1,0.5,1,4,1144,0,1144,1,0,1,0,3,1,0.5,6,1.0,1,0.6,2,1959.0,0.6666666666666666,1,796,0.6,0.6,1.0,86,0,0,0,0.7348754448398577,0,3,2006,8,1.0,143000
20,85.0,14536,1.0,1.0,1.0,1.0,23,2,1.0,2,8,5,2003,3,13,1,236.0,0.75,0.5,2,0.8,0.6,0.75,1.0,1300,0,316,1,1.0,1,4,1629,0,1629,1,0,2,0,3,1,0.75,9,1.0,1,0.8,2,2002.0,1.0,3,808,0.6,0.6,1.0,0,252,0,0,0.7348754448398577,0,11,2007,8,1.0,270000
60,65.0,14006,0.6666666666666666,1.0,1.0,1.0,5,2,1.0,5,7,5,2002,1,13,1,144.0,0.75,0.5,2,0.8,0.6,0.4184247538677918,0.16666666666666666,0,0,936,1,1.0,1,4,936,840,1776,0,0,2,1,3,1,0.75,7,1.0,1,0.6,2,2002.0,0.6666666666666666,2,474,0.6,0.6,1.0,144,96,0,0,0.7348754448398577,0,2,2006,8,1.0,192500
20,78.0,9360,1.0,1.0,1.0,1.0,14,2,1.0,2,6,7,2006,3,10,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,982,0,179,1,0.5,1,4,1381,0,1381,1,0,1,1,3,1,0.75,5,1.0,1,0.6,2,1972.0,0.6666666666666666,2,676,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,3,2010,8,1.0,197500
20,60.0,7200,1.0,1.0,1.0,1.0,12,2,1.0,2,5,8,2002,1,13,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.8333333333333334,398,149,317,1,0.75,1,4,864,0,864,1,0,1,0,3,1,0.75,5,1.0,0,0.6922077922077988,6,1980.0,0.6666666666666666,2,720,0.6,0.6,1.0,194,0,0,0,0.7348754448398577,0,7,2007,8,1.0,129000
20,60.0,7800,1.0,1.0,0.75,1.0,20,2,1.0,2,5,5,1965,1,13,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.6666666666666666,641,0,187,1,0.75,1,4,965,0,965,1,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,6,1979.0,0.3333333333333333,1,300,0.6,0.6,1.0,421,0,0,0,0.75,0,7,2006,8,0.75,119900
85,60.0,7200,1.0,1.0,1.0,1.0,5,2,1.0,6,5,8,2003,1,6,2,0.0,0.5,0.75,1,0.8,0.6,0.75,1.0,660,0,108,1,0.75,1,4,768,0,768,0,1,1,0,2,1,0.5,5,1.0,0,0.6922077922077988,6,1974.0,1.0,1,396,0.6,0.6,1.0,192,0,0,0,0.75,0,4,2009,8,1.0,133900
60,70.04995836802665,11075,0.6666666666666666,1.0,1.0,0.5,11,2,1.0,5,5,4,1969,1,6,1,232.0,0.5,0.5,1,0.6,0.6,0.75,0.8333333333333334,562,193,29,1,1.0,1,4,1168,800,1968,0,1,2,1,4,1,0.5,7,0.7142857142857143,1,0.2,2,1969.0,0.6666666666666666,2,530,0.6,0.6,1.0,305,189,0,0,0.75,400,9,2008,8,1.0,172000
90,82.0,7136,0.6666666666666666,0.3333333333333333,1.0,1.0,6,2,0.9359070464767616,5,6,6,1950,1,8,1,423.0,0.5,0.5,1,0.8,0.6,0.25,0.5,484,0,495,1,0.5,0,1,979,979,1958,0,0,2,0,4,2,0.5,8,1.0,0,0.6922077922077988,2,1946.0,0.3333333333333333,2,492,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,8,2007,8,1.0,145000
160,24.0,1300,1.0,1.0,1.0,1.0,1,2,0.25,5,6,6,1980,1,8,2,0.0,0.5,0.5,1,0.8,0.6,0.25,0.8333333333333334,285,0,276,1,0.5,1,4,561,668,1229,0,0,1,1,2,1,0.5,5,1.0,1,0.6,2,1980.0,1.0,2,462,0.6,0.6,1.0,150,0,0,0,1.0,0,5,2009,8,1.0,124000
20,70.0,7420,1.0,1.0,1.0,1.0,19,2,1.0,2,5,5,1962,3,8,2,0.0,0.5,0.5,1,0.6,0.6,0.25,0.5,417,0,640,1,0.5,1,4,1057,0,1057,0,0,1,0,3,1,0.5,6,1.0,0,0.6922077922077988,6,1977.0,1.0,2,576,0.6,0.6,1.0,0,0,0,0,0.7348754448398577,0,4,2007,8,1.0,132000
20,65.0,8450,1.0,1.0,1.0,1.0,5,2,1.0,2,7,5,2003,1,13,2,0.0,0.75,0.5,2,0.8,0.6,0.5,1.0,699,0,638,1,1.0,1,4,1337,0,1337,1,0,2,0,3,1,0.75,6,1.0,0,0.6922077922077988,2,2003.0,0.6666666666666666,2,531,0.6,0.6,1.0,0,39,0,0,0.7348754448398577,0,10,2007,8,1.0,185000
160,24.0,2572,1.0,1.0,0.25,1.0,21,2,0.9359070464767616,5,7,5,1999,3,8,2,0.0,0.75,0.5,2,0.8,0.6,0.25,0.8333333333333334,604,0,92,1,1.0,1,4,696,720,1416,1,0,2,1,3,1,0.75,6,1.0,0,0.6922077922077988,6,1999.0,0.3333333333333333,2,484,0.6,0.6,1.0,0,44,0,0,0.7348754448398577,0,5,2010,8,1.0,155000
20,50.0,7207,0.6666666666666666,1.0,1.0,1.0,3,2,1.0,2,5,7,2008,1,10,2,0.0,0.5,0.75,1,0.6,0.6,1.0,0.6666666666666666,696,0,162,1,0.75,1,4,858,0,858,1,0,1,0,2,1,0.5,4,1.0,0,0.6922077922077988,0,1978.5061638868744,0.6055112400290074,0,0,0.5950688905003757,0.5947788252356914,1.0,117,0,0,0,0.7348754448398577,0,2,2010,8,1.0,116500
60,70.04995836802665,12227,0.6666666666666666,1.0,0.75,1.0,14,4,1.0,5,6,7,1995,1,6,1,424.0,0.5,0.75,1,0.8,0.8,0.25,0.8333333333333334,896,0,434,1,0.5,1,4,1542,1330,2872,1,0,2,1,4,1,0.5,11,1.0,1,0.6,2,1977.0,1.0,2,619,0.6,0.6,1.0,550,282,0,0,0.7348754448398577,0,7,2008,8,1.0,272000
160,24.0,2308,1.0,1.0,0.75,1.0,13,2,0.25,5,6,6,1976,1,2,2,0.0,0.5,0.5,1,0.8,0.6,0.25,0.8333333333333334,556,0,248,1,0.5,1,4,804,744,1548,1,0,2,1,3,1,0.75,7,1.0,1,0.6,6,1976.0,0.3333333333333333,2,440,0.6,0.6,1.0,48,0,0,0,0.7348754448398577,0,7,2007,8,1.0,155000
20,122.0,11923,0.6666666666666666,1.0,0.75,1.0,5,2,1.0,2,9,5,2007,1,13,2,0.0,0.75,0.5,2,1.0,0.6,0.25,0.16666666666666666,0,0,1800,1,1.0,1,4,1800,0,1800,0,0,2,0,2,1,1.0,7,1.0,0,0.6922077922077988,2,2007.0,1.0,2,702,0.6,0.6,1.0,288,136,0,0,0.7348754448398577,0,5,2009,8,1.0,239000
